;_id;available;connected;download_date;station;free;open;ticket;total;updated
15281;5c61414a25541729b7d54434;18;1;2019-02-11 10:32:27.856;17;22;1;1;40;2019-02-11 10:27:15.000
15282;5c61414a25541729b7d54435;17;1;2019-02-11 10:32:27.856;30;3;1;0;20;2019-02-11 10:30:17.000
15283;5c61414a25541729b7d54436;26;1;2019-02-11 10:32:27.856;11;1;1;1;27;2019-02-11 10:27:15.000
15284;5c61414a25541729b7d54437;15;1;2019-02-11 10:32:27.856;5;0;1;1;15;2019-02-11 10:30:17.000
15285;5c61414a25541729b7d54438;9;1;2019-02-11 10:32:27.856;6;6;1;1;15;2019-02-11 10:27:15.000
15286;5c61414a25541729b7d54439;3;1;2019-02-11 10:32:27.856;36;22;1;0;25;2019-02-11 10:30:17.000
15287;5c61414a25541729b7d5443a;4;1;2019-02-11 10:32:27.856;1;20;1;1;25;2019-02-11 10:27:15.000
15288;5c61414a25541729b7d5443b;4;1;2019-02-11 10:32:27.856;2;11;1;0;15;2019-02-11 10:30:17.000
15289;5c61414a25541729b7d5443c;11;1;2019-02-11 10:32:27.856;7;7;1;1;20;2019-02-11 10:27:15.000
15290;5c61414a25541729b7d5443d;3;1;2019-02-11 10:32:27.856;10;12;1;1;15;2019-02-11 10:30:17.000
15291;5c61414a25541729b7d5443e;6;1;2019-02-11 10:32:27.856;82;9;1;0;15;2019-02-11 10:27:15.000
15292;5c61414a25541729b7d5443f;8;1;2019-02-11 10:32:27.856;147;4;1;0;15;2019-02-11 10:30:17.000
15293;5c61414a25541729b7d54440;3;1;2019-02-11 10:32:27.856;20;13;1;1;16;2019-02-11 10:27:15.000
15294;5c61414a25541729b7d54441;7;1;2019-02-11 10:32:27.856;3;13;1;1;20;2019-02-11 10:30:17.000
15295;5c61414a25541729b7d54442;8;1;2019-02-11 10:32:27.856;4;17;1;1;25;2019-02-11 10:27:15.000
15296;5c61414a25541729b7d54443;8;1;2019-02-11 10:32:27.856;8;14;1;1;23;2019-02-11 10:30:17.000
15297;5c61414a25541729b7d54444;9;1;2019-02-11 10:32:27.856;58;11;1;1;20;2019-02-11 10:27:15.000
15298;5c61414a25541729b7d54445;5;1;2019-02-11 10:32:27.856;33;15;1;1;20;2019-02-11 10:30:17.000
15299;5c61414a25541729b7d54446;29;1;2019-02-11 10:32:27.856;110;1;1;0;30;2019-02-11 10:27:15.000
15300;5c61414a25541729b7d54447;30;1;2019-02-11 10:32:27.856;111;0;1;0;30;2019-02-11 10:30:17.000
15301;5c61414a25541729b7d54448;38;1;2019-02-11 10:32:27.856;113;0;1;1;38;2019-02-11 10:27:15.000
15302;5c61414a25541729b7d54449;18;1;2019-02-11 10:32:27.856;114;12;1;0;30;2019-02-11 10:30:17.000
15303;5c61414a25541729b7d5444a;3;1;2019-02-11 10:32:27.856;19;12;1;0;15;2019-02-11 10:27:15.000
15304;5c61414a25541729b7d5444b;0;1;2019-02-11 10:32:27.856;21;16;1;1;16;2019-02-11 10:30:17.000
15305;5c61414a25541729b7d5444c;2;1;2019-02-11 10:32:27.856;22;13;1;0;15;2019-02-11 10:27:15.000
15306;5c61414a25541729b7d5444d;3;1;2019-02-11 10:32:27.856;23;16;1;1;19;2019-02-11 10:30:17.000
15307;5c61414a25541729b7d5444e;8;1;2019-02-11 10:32:27.856;24;12;1;1;20;2019-02-11 10:27:15.000
15308;5c61414a25541729b7d5444f;3;1;2019-02-11 10:32:27.856;25;19;1;1;23;2019-02-11 10:30:17.000
15309;5c61414a25541729b7d54450;1;1;2019-02-11 10:32:27.856;26;14;1;0;15;2019-02-11 10:27:15.000
15310;5c61414a25541729b7d54451;0;1;2019-02-11 10:32:27.856;27;20;1;0;20;2019-02-11 10:30:17.000
15311;5c61414a25541729b7d54452;0;1;2019-02-11 10:32:27.856;136;20;1;0;20;2019-02-11 10:27:15.000
15312;5c61414a25541729b7d54453;0;1;2019-02-11 10:32:27.856;137;20;1;1;20;2019-02-11 10:30:17.000
15313;5c61414a25541729b7d54454;0;1;2019-02-11 10:32:27.856;138;19;1;0;20;2019-02-11 10:27:15.000
15314;5c61414a25541729b7d54455;2;1;2019-02-11 10:32:27.856;140;18;1;0;20;2019-02-11 10:30:17.000
15315;5c61414a25541729b7d54456;1;1;2019-02-11 10:32:27.856;144;13;1;0;15;2019-02-11 10:27:15.000
15316;5c61414a25541729b7d54457;2;1;2019-02-11 10:32:27.856;145;12;1;0;15;2019-02-11 10:27:15.000
15317;5c61414a25541729b7d54458;5;1;2019-02-11 10:32:27.856;157;15;1;1;20;2019-02-11 10:30:17.000
15318;5c61414a25541729b7d54459;2;1;2019-02-11 10:32:27.856;172;18;1;1;20;2019-02-11 10:27:15.000
15319;5c61414a25541729b7d5445a;0;1;2019-02-11 10:32:27.856;173;20;1;0;20;2019-02-11 10:30:17.000
15320;5c61414a25541729b7d5445b;0;1;2019-02-11 10:32:27.856;174;19;1;1;19;2019-02-11 10:27:15.000
15321;5c61414a25541729b7d5445c;3;1;2019-02-11 10:32:27.856;175;12;1;1;15;2019-02-11 10:30:17.000
15322;5c61414a25541729b7d5445d;11;1;2019-02-11 10:32:27.856;176;9;1;0;20;2019-02-11 10:27:15.000
15323;5c61414a25541729b7d5445e;0;1;2019-02-11 10:32:27.856;177;14;1;1;15;2019-02-11 10:30:17.000
15324;5c61414a25541729b7d5445f;8;1;2019-02-11 10:32:27.856;178;12;1;0;20;2019-02-11 10:27:15.000
15325;5c61414a25541729b7d54460;0;1;2019-02-11 10:32:27.856;179;23;1;0;23;2019-02-11 10:30:17.000
15326;5c61414a25541729b7d54461;2;1;2019-02-11 10:32:27.856;180;16;1;1;20;2019-02-11 10:27:15.000
15327;5c61414a25541729b7d54462;2;1;2019-02-11 10:32:27.856;181;13;1;1;15;2019-02-11 10:30:17.000
15328;5c61414a25541729b7d54463;19;1;2019-02-11 10:32:27.856;12;0;1;1;20;2019-02-11 10:27:15.000
15329;5c61414a25541729b7d54464;4;1;2019-02-11 10:32:27.856;194;35;1;1;40;2019-02-11 10:30:17.000
15330;5c61414a25541729b7d54465;1;1;2019-02-11 10:32:27.856;195;15;1;0;16;2019-02-11 10:27:15.000
15331;5c61414a25541729b7d54466;1;1;2019-02-11 10:32:27.856;196;14;1;1;15;2019-02-11 10:30:17.000
15332;5c61414a25541729b7d54467;1;1;2019-02-11 10:32:27.856;202;19;1;1;20;2019-02-11 10:27:15.000
15333;5c61414a25541729b7d54468;5;1;2019-02-11 10:32:27.856;203;10;1;0;15;2019-02-11 10:30:17.000
15334;5c61414a25541729b7d54469;12;1;2019-02-11 10:32:27.856;204;8;1;1;20;2019-02-11 10:27:15.000
15335;5c61414a25541729b7d5446a;0;1;2019-02-11 10:32:27.856;205;24;1;1;24;2019-02-11 10:30:17.000
15336;5c61414a25541729b7d5446b;10;1;2019-02-11 10:32:27.856;206;5;1;0;15;2019-02-11 10:27:15.000
15337;5c61414a25541729b7d5446c;0;1;2019-02-11 10:32:27.856;183;18;1;1;18;2019-02-11 10:30:17.000
15338;5c61414a25541729b7d5446d;11;1;2019-02-11 10:32:27.856;185;4;1;0;15;2019-02-11 10:27:15.000
15339;5c61414a25541729b7d5446e;8;1;2019-02-11 10:32:27.856;184;6;1;0;15;2019-02-11 10:30:17.000
15340;5c61414a25541729b7d5446f;0;1;2019-02-11 10:32:27.856;186;14;1;0;14;2019-02-11 10:27:15.000
15341;5c61414a25541729b7d54470;8;1;2019-02-11 10:32:27.856;187;7;1;1;15;2019-02-11 10:30:17.000
15342;5c61414a25541729b7d54471;39;1;2019-02-11 10:32:27.856;188;1;1;0;40;2019-02-11 10:27:15.000
15343;5c61414a25541729b7d54472;29;1;2019-02-11 10:32:27.856;189;1;1;1;30;2019-02-11 10:30:17.000
15344;5c61414a25541729b7d54473;13;1;2019-02-11 10:32:27.856;190;5;1;1;18;2019-02-11 10:27:15.000
15345;5c61414a25541729b7d54474;4;1;2019-02-11 10:32:27.856;191;11;1;0;15;2019-02-11 10:30:17.000
15346;5c61414a25541729b7d54475;10;1;2019-02-11 10:32:27.856;192;10;1;1;20;2019-02-11 10:27:15.000
15347;5c61414a25541729b7d54476;7;1;2019-02-11 10:32:27.856;193;13;1;1;20;2019-02-11 10:30:17.000
15348;5c61414a25541729b7d54477;5;1;2019-02-11 10:32:27.856;197;10;1;0;15;2019-02-11 10:27:15.000
15349;5c61414a25541729b7d54478;2;1;2019-02-11 10:32:27.856;198;18;1;1;20;2019-02-11 10:30:17.000
15350;5c61414a25541729b7d54479;4;1;2019-02-11 10:32:27.856;199;11;1;0;15;2019-02-11 10:27:15.000
15351;5c61414a25541729b7d5447a;1;1;2019-02-11 10:32:27.856;200;14;1;0;15;2019-02-11 10:30:17.000
15352;5c61414a25541729b7d5447b;0;1;2019-02-11 10:32:27.856;201;20;1;0;20;2019-02-11 10:27:15.000
15353;5c61414a25541729b7d5447c;0;1;2019-02-11 10:32:27.856;182;21;1;0;21;2019-02-11 10:30:17.000
15354;5c61414a25541729b7d5447d;1;1;2019-02-11 10:32:27.856;207;14;1;0;15;2019-02-11 10:27:15.000
15355;5c61414a25541729b7d5447e;12;1;2019-02-11 10:32:27.856;208;8;1;0;20;2019-02-11 10:30:17.000
15356;5c61414a25541729b7d5447f;14;1;2019-02-11 10:32:27.856;209;4;1;1;18;2019-02-11 10:27:15.000
15357;5c61414a25541729b7d54480;8;1;2019-02-11 10:32:27.856;210;7;1;1;15;2019-02-11 10:30:17.000
15358;5c61414a25541729b7d54481;7;1;2019-02-11 10:32:27.856;211;8;1;0;15;2019-02-11 10:27:15.000
15359;5c61414a25541729b7d54482;0;1;2019-02-11 10:32:27.856;212;15;1;1;15;2019-02-11 10:30:17.000
15360;5c61414a25541729b7d54483;2;1;2019-02-11 10:32:27.856;213;13;1;0;15;2019-02-11 10:27:15.000
15361;5c61414a25541729b7d54484;9;1;2019-02-11 10:32:27.856;214;6;1;1;15;2019-02-11 10:30:17.000
15362;5c61414a25541729b7d54485;5;1;2019-02-11 10:32:27.856;215;10;1;1;15;2019-02-11 10:27:15.000
15363;5c61414a25541729b7d54486;7;1;2019-02-11 10:32:27.856;216;10;1;0;17;2019-02-11 10:30:17.000
15364;5c61414a25541729b7d54487;0;1;2019-02-11 10:32:27.856;217;25;1;1;25;2019-02-11 10:27:15.000
15365;5c61414a25541729b7d54488;0;1;2019-02-11 10:32:27.856;218;15;1;1;15;2019-02-11 10:30:17.000
15366;5c61414a25541729b7d54489;2;1;2019-02-11 10:32:27.856;219;16;1;0;18;2019-02-11 10:27:15.000
15367;5c61414a25541729b7d5448a;0;1;2019-02-11 10:32:27.856;220;16;1;1;16;2019-02-11 10:30:17.000
15368;5c61414a25541729b7d5448b;4;1;2019-02-11 10:32:27.856;221;15;1;1;20;2019-02-11 10:27:15.000
15369;5c61414a25541729b7d5448c;0;1;2019-02-11 10:32:27.856;222;19;1;0;20;2019-02-11 10:30:17.000
15370;5c61414a25541729b7d5448d;0;1;2019-02-11 10:32:27.856;223;20;1;1;20;2019-02-11 10:30:17.000
15371;5c61414a25541729b7d5448e;16;0;2019-02-11 10:32:27.856;224;4;1;0;20;2019-02-11 10:27:15.000
15372;5c61414a25541729b7d5448f;1;1;2019-02-11 10:32:27.856;225;19;1;1;20;2019-02-11 10:30:17.000
15373;5c61414a25541729b7d54490;23;1;2019-02-11 10:32:27.856;226;7;1;0;30;2019-02-11 10:27:15.000
15374;5c61414a25541729b7d54491;8;1;2019-02-11 10:32:27.856;227;12;1;1;20;2019-02-11 10:30:17.000
15375;5c61414a25541729b7d54492;2;1;2019-02-11 10:32:27.856;228;13;1;1;15;2019-02-11 10:27:15.000
15376;5c61414a25541729b7d54493;0;1;2019-02-11 10:32:27.856;229;16;1;0;16;2019-02-11 10:30:17.000
15377;5c61414a25541729b7d54494;0;1;2019-02-11 10:32:27.856;230;15;1;0;15;2019-02-11 10:27:15.000
15378;5c61414a25541729b7d54495;8;1;2019-02-11 10:32:27.856;231;7;1;1;15;2019-02-11 10:30:17.000
15379;5c61414a25541729b7d54496;15;1;2019-02-11 10:32:27.856;232;0;1;1;15;2019-02-11 10:27:15.000
15380;5c61414a25541729b7d54497;4;1;2019-02-11 10:32:27.856;233;11;1;1;15;2019-02-11 10:30:17.000
15381;5c61414a25541729b7d54498;7;1;2019-02-11 10:32:27.856;234;8;1;0;15;2019-02-11 10:27:15.000
15382;5c61414a25541729b7d54499;0;1;2019-02-11 10:32:27.856;235;15;1;1;15;2019-02-11 10:30:17.000
15383;5c61414a25541729b7d5449a;0;1;2019-02-11 10:32:27.856;236;15;1;1;15;2019-02-11 10:27:15.000
15384;5c61414a25541729b7d5449b;2;1;2019-02-11 10:32:27.856;237;13;1;1;15;2019-02-11 10:30:17.000
15385;5c61414a25541729b7d5449c;10;1;2019-02-11 10:32:27.856;238;5;1;0;15;2019-02-11 10:27:15.000
15386;5c61414a25541729b7d5449d;3;1;2019-02-11 10:32:27.856;239;17;1;1;20;2019-02-11 10:30:17.000
15387;5c61414a25541729b7d5449e;5;1;2019-02-11 10:32:27.856;240;15;1;0;20;2019-02-11 10:27:15.000
15388;5c61414a25541729b7d5449f;3;1;2019-02-11 10:32:27.856;241;12;1;0;15;2019-02-11 10:30:17.000
15389;5c61414a25541729b7d544a0;0;1;2019-02-11 10:32:27.856;242;15;1;0;15;2019-02-11 10:27:15.000
15390;5c61414a25541729b7d544a1;16;1;2019-02-11 10:32:27.856;243;1;1;1;18;2019-02-11 10:30:17.000
15391;5c61414a25541729b7d544a2;10;1;2019-02-11 10:32:27.856;244;10;1;1;20;2019-02-11 10:27:15.000
15392;5c61414a25541729b7d544a3;0;1;2019-02-11 10:32:27.856;245;14;1;0;14;2019-02-11 10:30:17.000
15393;5c61414a25541729b7d544a4;2;1;2019-02-11 10:32:27.856;246;18;1;0;30;2019-02-11 10:27:15.000
15394;5c61414a25541729b7d544a5;2;1;2019-02-11 10:32:27.856;247;13;1;1;15;2019-02-11 10:30:17.000
15395;5c61414a25541729b7d544a6;12;1;2019-02-11 10:32:27.856;248;8;1;0;20;2019-02-11 10:27:15.000
15396;5c61414a25541729b7d544a7;0;1;2019-02-11 10:32:27.856;249;15;1;0;15;2019-02-11 10:30:17.000
15397;5c61414a25541729b7d544a8;7;1;2019-02-11 10:32:27.856;250;8;1;0;15;2019-02-11 10:27:15.000
15398;5c61414a25541729b7d544a9;10;1;2019-02-11 10:32:27.856;251;5;1;1;15;2019-02-11 10:30:17.000
15399;5c61414a25541729b7d544aa;18;1;2019-02-11 10:32:27.856;252;2;1;1;20;2019-02-11 10:27:15.000
15400;5c61414a25541729b7d544ab;7;1;2019-02-11 10:32:27.856;253;8;1;0;15;2019-02-11 10:30:17.000
15401;5c61414a25541729b7d544ac;4;1;2019-02-11 10:32:27.856;254;14;1;1;19;2019-02-11 10:27:15.000
15402;5c61414a25541729b7d544ad;1;1;2019-02-11 10:32:27.856;255;17;1;0;18;2019-02-11 10:30:17.000
15403;5c61414a25541729b7d544ae;7;1;2019-02-11 10:32:27.856;256;8;1;0;15;2019-02-11 10:27:15.000
15404;5c61414a25541729b7d544af;16;1;2019-02-11 10:32:27.856;86;4;1;1;20;2019-02-11 10:30:17.000
15405;5c61414a25541729b7d544b0;10;1;2019-02-11 10:32:27.856;258;4;1;1;15;2019-02-11 10:27:15.000
15406;5c61414a25541729b7d544b1;18;1;2019-02-11 10:32:27.856;262;1;1;1;20;2019-02-11 10:30:17.000
15407;5c61414a25541729b7d544b2;12;1;2019-02-11 10:32:27.856;263;6;1;0;18;2019-02-11 10:27:15.000
15408;5c61414a25541729b7d544b3;3;1;2019-02-11 10:32:27.856;264;17;1;1;20;2019-02-11 10:30:17.000
15409;5c61414a25541729b7d544b4;1;1;2019-02-11 10:32:27.856;266;17;1;1;18;2019-02-11 10:27:15.000
15410;5c61414a25541729b7d544b5;25;1;2019-02-11 10:32:27.856;40;0;1;1;26;2019-02-11 10:30:17.000
15411;5c61414a25541729b7d544b6;17;1;2019-02-11 10:32:27.856;70;0;1;0;17;2019-02-11 10:27:15.000
15412;5c61414a25541729b7d544b7;10;1;2019-02-11 10:32:27.856;91;5;1;0;15;2019-02-11 10:30:17.000
15413;5c61414a25541729b7d544b8;2;1;2019-02-11 10:32:27.856;93;35;1;1;38;2019-02-11 10:27:15.000
15414;5c61414a25541729b7d544b9;13;1;2019-02-11 10:32:27.856;272;2;1;0;15;2019-02-11 10:30:17.000
15415;5c61414a25541729b7d544ba;5;1;2019-02-11 10:32:27.856;273;10;1;1;15;2019-02-11 10:27:15.000
15416;5c61414a25541729b7d544bb;4;1;2019-02-11 10:32:27.856;274;11;1;0;15;2019-02-11 10:30:17.000
15417;5c61414a25541729b7d544bc;17;1;2019-02-11 10:32:27.856;275;3;1;0;20;2019-02-11 10:27:15.000
15418;5c61414a25541729b7d544bd;12;1;2019-02-11 10:32:27.856;257;6;1;0;20;2019-02-11 10:30:17.000
15419;5c61414a25541729b7d544be;0;1;2019-02-11 10:32:27.856;270;16;1;1;16;2019-02-11 10:27:15.000
15420;5c61414a25541729b7d544bf;0;1;2019-02-11 10:32:27.856;271;15;1;0;15;2019-02-11 10:30:17.000
15421;5c61414a25541729b7d544c0;11;1;2019-02-11 10:32:27.856;259;9;1;1;20;2019-02-11 10:27:15.000
15422;5c61414a25541729b7d544c1;1;1;2019-02-11 10:32:27.856;265;14;1;0;15;2019-02-11 10:30:17.000
15423;5c61414a25541729b7d544c2;4;1;2019-02-11 10:32:27.856;267;12;1;0;16;2019-02-11 10:27:15.000
15424;5c61414a25541729b7d544c3;5;1;2019-02-11 10:32:27.856;84;10;1;0;15;2019-02-11 10:30:17.000
15425;5c61414a25541729b7d544c4;9;1;2019-02-11 10:32:27.856;260;11;1;0;20;2019-02-11 10:27:15.000
15426;5c61414a25541729b7d544c5;0;1;2019-02-11 10:32:27.856;261;19;1;0;19;2019-02-11 10:30:17.000
15427;5c61414a25541729b7d544c6;0;1;2019-02-11 10:32:27.856;268;10;1;1;10;2019-02-11 10:27:15.000
15428;5c61414a25541729b7d544c7;1;1;2019-02-11 10:32:27.856;269;14;1;0;15;2019-02-11 10:30:17.000
15429;5c61414a25541729b7d544c8;20;1;2019-02-11 10:32:27.856;276;0;1;1;20;2019-02-11 10:27:15.000
15430;5c61488d25541729b7d544c9;7;1;2019-02-11 11:03:27.934;63;13;1;1;20;2019-02-11 11:03:14.000
15431;5c61488d25541729b7d544ca;0;1;2019-02-11 11:03:27.934;64;20;1;0;20;2019-02-11 11:00:16.000
15432;5c61488d25541729b7d544cb;0;1;2019-02-11 11:03:27.934;65;19;1;1;19;2019-02-11 11:03:14.000
15433;5c61488d25541729b7d544cc;8;1;2019-02-11 11:03:27.934;66;17;1;0;25;2019-02-11 11:00:16.000
15434;5c61488d25541729b7d544cd;14;1;2019-02-11 11:03:27.934;67;0;1;0;14;2019-02-11 11:03:14.000
15435;5c61488d25541729b7d544ce;7;1;2019-02-11 11:03:27.934;68;13;1;1;20;2019-02-11 11:00:16.000
15436;5c61488d25541729b7d544cf;18;1;2019-02-11 11:03:27.934;69;7;1;0;25;2019-02-11 11:03:14.000
15437;5c61488d25541729b7d544d0;20;1;2019-02-11 11:03:27.934;71;0;1;1;20;2019-02-11 11:00:16.000
15438;5c61488d25541729b7d544d1;1;1;2019-02-11 11:03:27.934;72;14;1;0;15;2019-02-11 11:03:14.000
15439;5c61488d25541729b7d544d2;1;1;2019-02-11 11:03:27.934;73;19;1;1;20;2019-02-11 11:00:16.000
15440;5c61488d25541729b7d544d3;0;1;2019-02-11 11:03:27.934;74;20;1;1;20;2019-02-11 11:03:14.000
15441;5c61488d25541729b7d544d4;7;1;2019-02-11 11:03:27.934;75;18;1;1;25;2019-02-11 11:00:16.000
15442;5c61488d25541729b7d544d5;0;1;2019-02-11 11:03:27.934;76;19;1;1;19;2019-02-11 11:03:14.000
15443;5c61488d25541729b7d544d6;11;1;2019-02-11 11:03:27.934;78;9;1;1;20;2019-02-11 11:00:16.000
15444;5c61488d25541729b7d544d7;2;1;2019-02-11 11:03:27.934;79;17;1;0;20;2019-02-11 11:03:14.000
15445;5c61488d25541729b7d544d8;25;1;2019-02-11 11:03:27.934;80;0;1;0;25;2019-02-11 11:00:16.000
15446;5c61488d25541729b7d544d9;20;1;2019-02-11 11:03:27.934;81;0;1;0;20;2019-02-11 11:03:14.000
15447;5c61488d25541729b7d544da;23;1;2019-02-11 11:03:27.934;85;0;1;0;23;2019-02-11 11:00:16.000
15448;5c61488d25541729b7d544db;32;1;2019-02-11 11:03:27.934;87;1;1;1;33;2019-02-11 11:03:14.000
15449;5c61488d25541729b7d544dc;40;1;2019-02-11 11:03:27.934;88;0;1;1;40;2019-02-11 11:00:16.000
15450;5c61488d25541729b7d544dd;13;1;2019-02-11 11:03:27.934;92;7;1;1;20;2019-02-11 11:03:14.000
15451;5c61488d25541729b7d544de;2;1;2019-02-11 11:03:27.934;94;18;1;0;20;2019-02-11 11:00:16.000
15452;5c61488d25541729b7d544df;0;1;2019-02-11 11:03:27.934;96;21;1;1;21;2019-02-11 11:03:14.000
15453;5c61488d25541729b7d544e0;0;1;2019-02-11 11:03:27.934;97;23;1;0;23;2019-02-11 11:00:16.000
15454;5c61488d25541729b7d544e1;6;1;2019-02-11 11:03:27.934;98;9;1;1;15;2019-02-11 11:03:14.000
15455;5c61488d25541729b7d544e2;0;1;2019-02-11 11:03:27.934;99;21;1;1;21;2019-02-11 11:03:15.000
15456;5c61488d25541729b7d544e3;1;1;2019-02-11 11:03:27.934;100;19;1;0;20;2019-02-11 11:00:16.000
15457;5c61488d25541729b7d544e4;7;1;2019-02-11 11:03:27.934;101;23;1;1;30;2019-02-11 11:03:15.000
15458;5c61488d25541729b7d544e5;8;1;2019-02-11 11:03:27.934;102;12;1;0;20;2019-02-11 11:00:16.000
15459;5c61488d25541729b7d544e6;2;1;2019-02-11 11:03:27.934;103;13;1;0;15;2019-02-11 11:03:15.000
15460;5c61488d25541729b7d544e7;11;1;2019-02-11 11:03:27.934;108;4;1;1;15;2019-02-11 11:00:16.000
15461;5c61488d25541729b7d544e8;19;1;2019-02-11 11:03:27.934;109;1;1;1;20;2019-02-11 11:03:15.000
15462;5c61488d25541729b7d544e9;25;1;2019-02-11 11:03:27.934;117;5;1;1;30;2019-02-11 11:00:16.000
15463;5c61488d25541729b7d544ea;0;1;2019-02-11 11:03:27.934;150;24;1;0;25;2019-02-11 11:03:15.000
15464;5c61488d25541729b7d544eb;13;1;2019-02-11 11:03:27.934;151;7;1;0;20;2019-02-11 11:00:16.000
15465;5c61488d25541729b7d544ec;12;1;2019-02-11 11:03:27.934;154;3;1;0;15;2019-02-11 11:03:15.000
15466;5c61488d25541729b7d544ed;12;1;2019-02-11 11:03:27.934;158;3;1;0;15;2019-02-11 11:00:16.000
15467;5c61488d25541729b7d544ee;14;1;2019-02-11 11:03:27.934;159;3;1;0;17;2019-02-11 11:03:15.000
15468;5c61488d25541729b7d544ef;5;1;2019-02-11 11:03:27.934;160;15;1;0;20;2019-02-11 11:00:16.000
15469;5c61488d25541729b7d544f0;5;1;2019-02-11 11:03:27.934;161;10;1;1;15;2019-02-11 11:03:15.000
15470;5c61488d25541729b7d544f1;18;1;2019-02-11 11:03:27.934;162;1;1;0;19;2019-02-11 11:00:16.000
15471;5c61488d25541729b7d544f2;13;1;2019-02-11 11:03:27.934;163;6;1;1;20;2019-02-11 11:03:15.000
15472;5c61488d25541729b7d544f3;17;1;2019-02-11 11:03:27.934;164;0;1;0;17;2019-02-11 11:00:16.000
15473;5c61488d25541729b7d544f4;13;1;2019-02-11 11:03:27.934;165;6;1;1;20;2019-02-11 11:03:15.000
15474;5c61488d25541729b7d544f5;7;1;2019-02-11 11:03:27.934;166;8;1;0;15;2019-02-11 11:00:16.000
15475;5c61488d25541729b7d544f6;17;1;2019-02-11 11:03:27.934;167;0;1;0;20;2019-02-11 11:03:15.000
15476;5c61488d25541729b7d544f7;12;1;2019-02-11 11:03:27.934;168;3;1;0;15;2019-02-11 11:00:16.000
15477;5c61488d25541729b7d544f8;19;1;2019-02-11 11:03:27.934;169;0;1;1;20;2019-02-11 11:03:15.000
15478;5c61488d25541729b7d544f9;4;1;2019-02-11 11:03:27.934;170;15;1;0;20;2019-02-11 11:00:16.000
15479;5c61488d25541729b7d544fa;2;1;2019-02-11 11:03:27.934;171;13;1;0;15;2019-02-11 11:03:15.000
15480;5c61488d25541729b7d544fb;2;1;2019-02-11 11:03:27.934;57;17;1;1;20;2019-02-11 11:00:16.000
15481;5c61488d25541729b7d544fc;20;1;2019-02-11 11:03:27.934;54;0;1;1;20;2019-02-11 11:03:14.000
15482;5c61488d25541729b7d544fd;0;1;2019-02-11 11:03:27.934;59;15;1;1;15;2019-02-11 11:00:16.000
15483;5c61488d25541729b7d544fe;1;1;2019-02-11 11:03:27.934;60;18;1;0;19;2019-02-11 11:03:14.000
15484;5c61488d25541729b7d544ff;0;1;2019-02-11 11:03:27.934;61;20;1;1;20;2019-02-11 11:00:16.000
15485;5c61488d25541729b7d54500;15;1;2019-02-11 11:03:27.934;62;5;1;1;20;2019-02-11 11:03:14.000
15486;5c61488d25541729b7d54501;14;1;2019-02-11 11:03:27.934;31;5;1;0;20;2019-02-11 11:00:16.000
15487;5c61488d25541729b7d54502;17;1;2019-02-11 11:03:27.934;32;3;1;1;20;2019-02-11 11:03:14.000
15488;5c61488d25541729b7d54503;13;1;2019-02-11 11:03:27.934;34;4;1;0;17;2019-02-11 11:00:16.000
15489;5c61488d25541729b7d54504;0;1;2019-02-11 11:03:27.934;35;20;1;1;20;2019-02-11 11:03:14.000
15490;5c61488d25541729b7d54505;0;1;2019-02-11 11:03:27.934;37;19;1;1;20;2019-02-11 11:03:14.000
15491;5c61488d25541729b7d54506;3;1;2019-02-11 11:03:27.934;38;16;1;0;20;2019-02-11 11:00:16.000
15492;5c61488d25541729b7d54507;2;1;2019-02-11 11:03:27.934;39;17;1;1;19;2019-02-11 11:03:14.000
15493;5c61488d25541729b7d54508;0;1;2019-02-11 11:03:27.934;41;20;1;0;20;2019-02-11 11:00:16.000
15494;5c61488d25541729b7d54509;20;1;2019-02-11 11:03:27.934;42;0;1;1;20;2019-02-11 11:03:14.000
15495;5c61488d25541729b7d5450a;3;1;2019-02-11 11:03:27.934;43;16;1;0;20;2019-02-11 11:00:16.000
15496;5c61488d25541729b7d5450b;6;1;2019-02-11 11:03:27.934;44;13;1;1;19;2019-02-11 11:03:14.000
15497;5c61488d25541729b7d5450c;8;1;2019-02-11 11:03:27.934;45;7;1;0;15;2019-02-11 11:00:16.000
15498;5c61488d25541729b7d5450d;5;1;2019-02-11 11:03:27.934;46;15;1;0;20;2019-02-11 11:03:14.000
15499;5c61488d25541729b7d5450e;20;1;2019-02-11 11:03:27.934;47;0;1;1;20;2019-02-11 11:00:16.000
15500;5c61488d25541729b7d5450f;18;1;2019-02-11 11:03:27.934;48;0;1;0;20;2019-02-11 11:03:14.000
15501;5c61488d25541729b7d54510;24;1;2019-02-11 11:03:27.934;49;0;1;0;25;2019-02-11 11:00:16.000
15502;5c61488d25541729b7d54511;34;1;2019-02-11 11:03:27.934;50;6;1;1;40;2019-02-11 11:03:14.000
15503;5c61488d25541729b7d54512;17;1;2019-02-11 11:03:27.934;51;3;1;1;20;2019-02-11 11:00:16.000
15504;5c61488d25541729b7d54513;24;1;2019-02-11 11:03:27.934;52;1;1;1;25;2019-02-11 11:03:14.000
15505;5c61488d25541729b7d54514;24;1;2019-02-11 11:03:27.934;53;1;1;0;25;2019-02-11 11:00:16.000
15506;5c61488d25541729b7d54515;14;1;2019-02-11 11:03:27.934;55;11;1;0;25;2019-02-11 11:03:14.000
